"value","mean","sd","lower","median","upper","mode","kld","group","effect","deltawaic","deltadic","deltaLS","clim","lag"
9.52803125,-2.13949418067932,0.0702847465872765,-2.27760547343436,-2.13945808479963,-2.00170539884819,-2.13937783241272,1.97256165699775e-08,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
10.1231695,-1.86694371700287,0.0576499216258526,-1.98003533159193,-1.86697855902226,-1.75376289257124,-1.86704516410828,4.57399064678396e-07,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
10.7576465,-1.59449410438538,0.0509040914475918,-1.69414738016637,-1.5945905171745,-1.49440264368654,-1.59478545188904,1.8967220932177e-06,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
11.365934,-1.35412764549255,0.0496199987828732,-1.45104873272729,-1.35428920697884,-1.25640994436099,-1.35462164878845,3.10140443614089e-06,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
11.97711925,-1.13659882545471,0.0507320761680603,-1.23554610828316,-1.1368106142743,-1.03658463310699,-1.1372492313385,3.29238099479325e-06,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
12.5734,-0.946664333343506,0.052083782851696,-1.04823051810817,-0.946890958400516,-0.843955755328353,-0.947360754013062,2.72818813370973e-06,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
13.191215,-0.764854192733765,0.0528159141540527,-0.86792141964834,-0.765063855125526,-0.660740368067288,-0.765497148036957,2.03960148216449e-06,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
13.832025,-0.584158360958099,0.0526067055761814,-0.68691788335679,-0.584335841014925,-0.480527862704054,-0.584700584411621,1.55906925712444e-06,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
14.423585,-0.416405647993088,0.0519923232495785,-0.518019366139527,-0.416562368044087,-0.314032374974485,-0.416883051395416,1.49093738521402e-06,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
15.0288025,-0.247907176613808,0.0512961223721504,-0.348186584833168,-0.248051994480828,-0.146931594980839,-0.24834743142128,1.57788800258848e-06,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
15.6415175,-0.0895872712135315,0.0506179220974445,-0.188562338853732,-0.0897234154544104,0.0100376405129018,-0.0900006517767906,1.47231661783171e-06,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
16.239535,0.0601070038974285,0.0501770190894604,-0.0380099967302046,0.0599731736550522,0.158861722238453,0.0597007311880589,1.43562501869118e-06,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
16.85807,0.209692150354385,0.0498779937624931,0.112164389810186,0.209557677716912,0.307861372676098,0.209283784031868,1.46408593539668e-06,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
17.48331,0.34991267323494,0.0495850890874863,0.252952507973084,0.349780166766839,0.447503786662181,0.349510252475739,1.36738620003608e-06,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
18.092485,0.483158886432648,0.0494673736393452,0.38643097811742,0.483026309395419,0.580518156047239,0.482756078243256,1.40800373777699e-06,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
18.6999,0.607208251953125,0.0494988486170769,0.51041415057737,0.607077145495349,0.704625455033479,0.606809794902802,1.36698658308033e-06,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
19.321305,0.723593056201935,0.0496546067297459,0.626474958653724,0.723467268858413,0.821305071642169,0.72321081161499,1.16072779354595e-06,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
19.935155,0.830227196216583,0.0499177053570747,0.732553441213058,0.830113009133456,0.928431392943629,0.829880714416504,8.14430546612586e-07,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
20.536825,0.937590897083282,0.0503896735608578,0.838950201943636,0.937489230932725,1.03669336922228,0.937283039093018,5.5577954920993e-07,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
21.15087,1.06292963027954,0.0511836372315884,0.962724246815763,1.06283018871793,1.16358311045593,1.06262874603271,5.37275050104503e-07,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
21.78065,1.19904661178589,0.0521396435797215,1.09695581693472,1.1989503078296,1.30156695435662,1.19875538349152,5.10377121695681e-07,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
22.4017325,1.33993208408356,0.0531313791871071,1.2358806169511,1.33984062484622,1.44438572809617,1.33965563774109,4.66245081035837e-07,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
22.99042,1.47687959671021,0.0540839210152626,1.37093234111139,1.47679649523249,1.58318226728285,1.47662901878357,3.6194896068167e-07,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
23.597645,1.62480425834656,0.0551294460892677,1.51676406335135,1.62473412582715,1.73312817615724,1.62459373474121,2.18473244616912e-07,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
24.235035,1.80586111545563,0.0564724206924438,1.69516693379103,1.80579695264467,1.91680485576652,1.80566895008087,1.91788463415921e-07,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
24.81854,1.99771463871002,0.0580036789178848,1.88402514610547,1.99764740706167,2.11166726039771,1.99751317501068,2.69658239646824e-07,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
25.40662,2.19958472251892,0.0596561692655087,2.08265152344611,2.19951790688533,2.31677657137968,2.19938445091248,3.17034190772057e-07,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
25.9953525,2.40353345870972,0.0614555589854717,2.28305430213106,2.40347137235455,2.52424306130554,2.4033477306366,3.16227870776178e-07,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
26.602935,2.62301707267761,0.0640701726078987,2.49739907726749,2.62295753664499,2.74884693112085,2.62283945083618,3.85452527708967e-07,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
27.20242,2.8418562412262,0.0683288797736168,2.70787947017495,2.84179610449731,2.97603931442212,2.84167766571045,4.48418560426532e-07,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
27.81955,3.0675413608551,0.0758488923311234,2.91884681125121,3.06746497668935,3.21651712221288,3.06731343269348,4.62304915792156e-07,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
28.37268,3.2707531452179,0.0862404927611351,3.10176199394866,3.27063891530692,3.44021207027216,3.27040982246399,4.45618751366218e-07,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
28.9773325,3.4931538105011,0.101921521127224,3.29354880743141,3.49297517534254,3.6935452890704,3.49261331558228,4.08870592811465e-07,1,"tmin_6",-1182.59062757203,-1289.52908474102,-0.00475281217553003,"tmin","6"
-2.5206275,-0.695524454116821,0.0799864381551743,-0.852565514315617,-0.695526644061603,-0.538614267353592,-0.695524334907532,1.49843178607248e-08,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
-2.41707365725772,-0.627241015434265,0.064575582742691,-0.754025419230599,-0.627242710432448,-0.500562610721009,-0.627240717411041,1.29574696849857e-08,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
-2.27851944506063,-0.537041306495667,0.0474483519792557,-0.630199329458191,-0.537042466426086,-0.443961934619,-0.537040770053864,8.09877921182377e-09,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
-2.15023505213114,-0.455022126436234,0.0355136282742023,-0.524748358465427,-0.455022834601143,-0.385355582694603,-0.455021262168884,2.04728244393244e-09,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
-2.00707509652394,-0.367747217416763,0.0265953671187162,-0.419963942480427,-0.367747617837112,-0.315576122567,-0.36774617433548,1.86067329924435e-09,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
-1.88203099477281,-0.302616983652115,0.0222372990101576,-0.346277182452533,-0.302617275215109,-0.258995212011641,-0.302616000175476,1.30299087716006e-08,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
-1.7491094635338,-0.250216752290726,0.020006762817502,-0.289497372103206,-0.250217112902626,-0.210970409532164,-0.250216096639633,1.62212975990569e-08,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
-1.62027791283232,-0.208643853664398,0.018820334225893,-0.245594859451347,-0.208644250714185,-0.171724642661759,-0.208643451333046,1.34360159110691e-08,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
-1.488696,-0.171462684869766,0.0178188662976027,-0.206447300433608,-0.171463121860027,-0.136507886173758,-0.17146247625351,1.4688829215415e-08,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
-1.36160947733681,-0.143525943160057,0.0169458780437708,-0.17679645038167,-0.143526383592431,-0.110283551745015,-0.143525838851929,1.72519821477699e-08,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
-1.22675817515355,-0.128650799393654,0.0161963943392038,-0.160449672630164,-0.128651287244189,-0.0968784533998747,-0.128650888800621,1.09927560878411e-08,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
-1.09719,-0.120293162763119,0.0156510304659605,-0.151021180548251,-0.120293680275355,-0.0895904963729679,-0.120293386280537,7.55968147612262e-09,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
-0.9681425,-0.117751866579056,0.0153068825602531,-0.147804080826051,-0.117752421284535,-0.0877241070004021,-0.117752239108086,2.52064956737721e-09,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
-0.8380689,-0.114088423550129,0.0150705194100738,-0.143676464929949,-0.114089022244125,-0.0845241611493196,-0.114088945090771,2.77349314943915e-10,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
-0.703137713120402,-0.0999478846788406,0.0147585542872548,-0.12892341755702,-0.0999484756241518,-0.0709956266376571,-0.0999484062194824,1.12761637788521e-09,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
-0.573242521700067,-0.0785605683922768,0.0144988987594843,-0.107026322543384,-0.0785611376550991,-0.0501178047082584,-0.078561045229435,6.89628886717621e-09,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
-0.440472677136085,-0.0587390959262848,0.0143183153122663,-0.0868502842534234,-0.0587396597534761,-0.0306506266393981,-0.058739572763443,1.2777161094535e-08,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
-0.3128732,-0.0458588823676109,0.0142357107251883,-0.073807789946948,-0.045859476114392,-0.0179323430263086,-0.0458594635128975,1.00812934329977e-08,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
-0.180227711424518,-0.0352258533239365,0.014217154122889,-0.0631382430166606,-0.035226484224258,-0.00733557348697776,-0.0352265425026417,4.89048268263882e-09,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
-0.05077538,-0.0238006692379713,0.0142198726534843,-0.0517183018865695,-0.0238013431256828,0.00409511725643501,-0.0238014869391918,9.83375131045328e-10,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
0.079570346709081,-0.00527403550222516,0.0142492391169071,-0.0332492932804464,-0.00527472200315644,0.0226794090232529,-0.00527489092200994,5.00678591666022e-10,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
0.211248,0.0227492023259401,0.0142679214477539,-0.00526286969844293,0.0227485724389396,0.0507390580044362,0.0227485205978155,5.28409892456303e-09,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
0.341886270596361,0.0463272891938686,0.0143843498080969,0.0180865205233207,0.0463266984828955,0.0745454021115338,0.0463267341256142,8.31121268989055e-09,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
0.474663438160136,0.0590951852500439,0.0145320035517216,0.0305645307285778,0.0590945694211011,0.087603117184634,0.0590945668518543,4.81342425564294e-10,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
0.6075711,0.0774864256381989,0.0146046970039606,0.0488130351370261,0.0774858084236677,0.106137057778863,0.0774857997894287,7.75106560839327e-10,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
0.736132645192343,0.105490632355213,0.0147278448566794,0.0765754486418923,0.105490010978613,0.134382872690632,0.105490006506443,1.80926195041687e-09,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
0.866112416631994,0.142924517393112,0.0150481779128313,0.113380383008379,0.142923897028824,0.172445109589522,0.142923921346664,1.06382060246057e-09,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
0.997569,0.189886301755905,0.0154854459688067,0.15948357024496,0.189885706073731,0.220264456618592,0.189885839819908,8.77504220137077e-10,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
1.12774100602258,0.227952122688293,0.0160813573747873,0.196379374922268,0.227951522374894,0.259499217967512,0.227951690554619,1.41736693757293e-09,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
1.257551,0.261754870414734,0.0168717838823795,0.22863018063945,0.261754300976131,0.294852454505088,0.26175457239151,2.17964795539528e-09,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
1.384459,0.286137133836746,0.0177797768265009,0.251229629455006,0.286136539269686,0.321015836011929,0.286136865615845,1.08980528490805e-09,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
1.52655492653819,0.305857092142105,0.0184880774468184,0.269558814187665,0.305856521685941,0.342125207119521,0.305856972932816,2.94646509617455e-10,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
1.65289903038635,0.322526484727859,0.0187831893563271,0.28564862986241,0.322525973590041,0.359373366025984,0.322526544332504,3.89111546608172e-10,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
1.78275518649774,0.339763790369034,0.0195223297923803,0.301434523133843,0.339763330625566,0.378060403076032,0.339764088392258,4.19785651474335e-10,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
1.90823168488152,0.354829132556915,0.0219429843127728,0.311747021075897,0.354828714882909,0.397874092412096,0.354829728603363,8.26514593146993e-10,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
2.0362295,0.365903079509735,0.027928339317441,0.311069436411414,0.36590259192613,0.420689307737124,0.365903943777084,6.99813370350978e-10,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
2.171846,0.372377634048462,0.0391732938587666,0.295466235273696,0.372376843940986,0.449223027434817,0.372378557920456,1.75817328632543e-10,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
2.291769,0.372721195220947,0.0532691739499569,0.268134874630796,0.372719961025086,0.477218557310674,0.372721999883652,3.37310177902169e-10,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
2.458006,0.368794471025467,0.0782817974686623,0.215100029691851,0.368792474264951,0.522359245127283,0.368795067071915,1.52768688153489e-09,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
2.58765585566026,0.364657163619995,0.101110652089119,0.166141959847043,0.364654451120922,0.563005309586827,0.364657580852509,2.45620216826365e-09,1,"spei1_1",-1172.15034612606,-1238.25910734502,-0.00456838901078016,"spei1","1"
5.24058025,-3.14277744293213,0.456034749746323,-4.04011540818849,-3.14216540418284,-2.24958647914246,-3.14085817337036,8.60927059073653e-06,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
5.9563825,-2.86731648445129,0.380764156579971,-3.61642912012131,-2.86684222452726,-2.12146929986852,-2.86582922935486,7.96049229655205e-06,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
6.44988125,-2.67789912223816,0.33206495642662,-3.33110953357118,-2.67751490753135,-2.02737866330748,-2.67669415473938,7.27624229520995e-06,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
7.09523325,-2.43164229393005,0.272595524787903,-2.96774238318944,-2.43136848653936,-1.8975310978521,-2.43078207969666,5.99007456678356e-06,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
7.717758,-2.19740843772888,0.220358565449715,-2.63064697495739,-2.1972294203064,-1.76555405234661,-2.19684386253357,4.27548218300125e-06,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
8.30496725,-1.98148846626282,0.176398679614067,-2.32817593801955,-1.98138508935698,-1.63569879155155,-1.98115944862366,2.33317219477692e-06,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
8.919335,-1.76336967945099,0.136896029114723,-2.03230062666296,-1.76332761930064,-1.49493607546301,-1.76323080062866,6.52539541097746e-07,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
9.526318,-1.55927002429962,0.105815798044205,-1.76704337214066,-1.55926848654987,-1.35171865168859,-1.5592565536499,1.57056019204049e-06,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
10.12084175,-1.37412357330322,0.0848583281040192,-1.54065542647303,-1.37414890272734,-1.20762567269914,-1.37419307231903,9.09949491324933e-06,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
10.76033,-1.19660663604736,0.0740042850375175,-1.34171288790561,-1.19666575391165,-1.0513217221347,-1.19677972793579,2.4886735336045e-05,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
11.363733,-1.05447292327881,0.0728875696659088,-1.19726678202684,-1.05456929752072,-0.911290321139357,-1.05476021766663,3.56979130621803e-05,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
11.9735785,-0.944507777690887,0.0760569497942924,-1.09347410311637,-0.944622441058671,-0.795063672296722,-0.944851875305176,3.32595475199563e-05,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
12.57305,-0.871620416641235,0.0796795710921288,-1.0277454094227,-0.871724744861191,-0.715091917664884,-0.871933102607727,2.26946324677135e-05,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
13.1928425,-0.828069508075714,0.0819147974252701,-0.988703213224089,-0.828138933253404,-0.667234005068748,-0.828275322914124,1.0874936586887e-05,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
13.827915,-0.788058698177338,0.0822131112217903,-0.94938151978778,-0.788095431097955,-0.626710882082294,-0.78816431760788,4.46785636007619e-06,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
14.423215,-0.731028616428375,0.0812797546386719,-0.890544308480492,-0.73105658895418,-0.571530463385636,-0.731107115745544,2.83405441213464e-06,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
15.02502,-0.653873026371002,0.0799166709184647,-0.810694125213769,-0.653906433513692,-0.497035232390316,-0.65396785736084,2.85666478120109e-06,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
15.6420575,-0.56951767206192,0.0785668939352036,-0.723679677861155,-0.569554009907438,-0.415318650336331,-0.569621384143829,2.43752872214359e-06,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
16.239535,-0.481197118759155,0.0776199623942375,-0.633510217998918,-0.481230587000665,-0.32885893448498,-0.481291979551315,1.47178502385149e-06,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
16.859615,-0.358165681362152,0.0769084319472313,-0.509069037284869,-0.358203579756031,-0.207211101931165,-0.358273923397064,1.32945935018414e-06,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
17.48282,-0.209334000945091,0.0763235837221146,-0.359079039337106,-0.209375312452683,-0.0595172767325489,-0.209452599287033,1.20986226062375e-06,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
18.09135,-0.0288167577236891,0.0758613869547844,-0.177623815660263,-0.0288678934431498,0.120115600934607,-0.028965312987566,1.69369761862171e-06,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
18.69973,0.167527377605438,0.0755305662751198,0.0193815531291747,0.16747249254253,0.315819793171755,0.167367368936539,1.74522397202565e-06,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
19.32211,0.393955141305923,0.0753713399171829,0.246146099108061,0.393892633642083,0.541951953670503,0.393771797418594,2.31911474073051e-06,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
19.93376,0.618771553039551,0.0753215849399567,0.471059997154172,0.618709142300092,0.766671228646249,0.618588447570801,2.0809142508313e-06,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
20.53628,0.850492894649506,0.075409971177578,0.702619552248334,0.850426793723808,0.998573813158167,0.850298523902893,2.45150842758399e-06,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
21.15174,1.08400309085846,0.0756294727325439,0.935719342315959,1.08393063870133,1.23252777738352,1.08378922939301,3.3990204198357e-06,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
21.778645,1.28807377815247,0.0759157314896584,1.13921768568573,1.28800451051489,1.43715387219875,1.28786957263947,2.84984974034669e-06,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
22.39962,1.46788918972015,0.0762225911021233,1.31841090943147,1.46782589654008,1.61755895738686,1.46770346164703,2.00998956876452e-06,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
22.99163,1.6293135881424,0.0765707194805145,1.47912047962513,1.6292600879438,1.77964577056116,1.62915790081024,1.11804391332565e-06,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
23.5989825,1.82120704650879,0.0770698636770248,1.6700415711521,1.82115122124231,1.97252200164181,1.82104420661926,1.6089371581613e-06,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
24.23433,1.99987924098969,0.0777105614542961,1.84746457125986,1.99982108066824,2.15245380385273,1.99970924854279,2.6120161350418e-06,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
24.818405,2.07998776435852,0.0784828141331673,1.92602375739227,2.07994036238727,2.23405268975963,2.07985043525696,1.92790063595826e-06,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
25.406435,2.08339548110962,0.0793439894914627,1.92767156659951,2.08337001675644,2.23910122058705,2.08332514762878,5.8803776453102e-07,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
25.9953525,2.10026383399963,0.0803625732660294,1.94252134177169,2.10024469441867,2.25795316671208,2.10021257400513,4.94627790559635e-07,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
26.602935,2.13060164451599,0.0817875936627388,1.97005220240924,2.13058566111692,2.29107819794631,2.13056015968323,4.72122370286164e-07,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
27.20242,2.17864561080933,0.0840917825698853,2.01358490028388,2.17862589020471,2.34364823290196,2.17859292030334,6.38319301375396e-07,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
27.81955,2.22732901573181,0.0890773087739944,2.05248243627304,2.22730900180587,2.4021096874622,2.22727560997009,7.77488652377496e-07,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
28.37268,2.27069497108459,0.0984302684664726,2.0774860848769,2.27067423071286,2.46382197207399,2.27064037322998,8.84026744465461e-07,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
28.9773325,2.31853246688843,0.116748332977295,2.08936462450421,2.31850755822975,2.54760161133943,2.31846642494202,1.04843065639674e-06,1,"tmin_2",-1106.21427160106,-1186.57541716308,-0.00435897915732997,"tmin","2"
5.24058025,-4.18458271026611,0.360685020685196,-4.8973827655545,-4.18309132251372,-3.48049978830279,-4.1799521446228,7.93690203352838e-06,1,"tmin_5",-971.887738357065,-1108.28750977805,-0.00381851855357995,"tmin","5"
5.956157,-3.80508399009705,0.301993578672409,-4.40158310431634,-3.80394437904924,-3.21530972213946,-3.80155777931213,7.50164455580704e-06,1,"tmin_5",-971.887738357065,-1108.28750977805,-0.00381851855357995,"tmin","5"
6.44988125,-3.54375171661377,0.263879030942917,-4.06471861829254,-3.5428428345269,-3.02820236573194,-3.54094624519348,7.01911688046416e-06,1,"tmin_5",-971.887738357065,-1108.28750977805,-0.00381851855357995,"tmin","5"
7.0968195,-3.20281910896301,0.217108234763145,-3.63109981367666,-3.20219189038868,-2.77835342032803,-3.20089030265808,6.09200586773828e-06,1,"tmin_5",-971.887738357065,-1108.28750977805,-0.00381851855357995,"tmin","5"
7.7179295,-2.87891721725464,0.176073312759399,-3.22589564848794,-2.87852937210434,-2.53438560487493,-2.87772965431213,4.82031821033552e-06,1,"tmin_5",-971.887738357065,-1108.28750977805,-0.00381851855357995,"tmin","5"
8.3082655,-2.57629823684692,0.141159847378731,-2.85414115069909,-2.57609820633437,-2.29981952782192,-2.5756893157959,3.26202466917444e-06,1,"tmin_5",-971.887738357065,-1108.28750977805,-0.00381851855357995,"tmin","5"
8.9224685,-2.26952981948853,0.10988824814558,-2.48552357523416,-2.26946938663347,-2.05408117292491,-2.26934790611267,1.47382946769482e-06,1,"tmin_5",-971.887738357065,-1108.28750977805,-0.00381851855357995,"tmin","5"
9.52803125,-1.97862637042999,0.0853403210639954,-2.1461813579129,-1.97863568886488,-1.81118840981309,-1.97865521907806,2.23697624808278e-07,1,"tmin_5",-971.887738357065,-1108.28750977805,-0.00381851855357995,"tmin","5"
10.1231695,-1.70803952217102,0.0688156560063362,-1.84307214296123,-1.70806694739179,-1.57299399407174,-1.7081218957901,5.54874867989734e-07,1,"tmin_5",-971.887738357065,-1108.28750977805,-0.00381851855357995,"tmin","5"
