"water_piped_well","sanitation_flushtoilet_indoor","sanitation_flushtoilet_outdoor","sanitation_flushtoilet_any","year","areaid","sanitation_flushtoilet_none","infrat_pca_1","infrat_pca_2","netmigrationrate_2019"
0.0700272006481857,0.0299785867237687,0.0700272006481857,0.100005787371954,2009,"70303",0.899994212628046,-2.07231460748983,-0.45297729732419,"-33.5"
0.0728244805833671,0.0428807280513918,0.0803244805833671,0.123205208634759,2010,"70303",0.876794791365241,-1.98035479948237,-0.389513337599569,"-33.5"
0.0756217605185486,0.055782869379015,0.0906217605185485,0.146404629897564,2011,"70303",0.853595370102436,-1.88839499147492,-0.326049377874948,"-33.5"
0.07841904045373,0.0686850107066381,0.10091904045373,0.169604051160368,2012,"70303",0.830395948839632,-1.79643518346746,-0.262585418150327,"-33.5"
0.0812163203889114,0.0815871520342612,0.111216320388911,0.192803472423173,2013,"70303",0.807196527576827,-1.70447537546001,-0.199121458425706,"-33.5"
0.0840136003240929,0.0944892933618843,0.121513600324093,0.216002893685977,2014,"70303",0.783997106314023,-1.61251556745255,-0.135657498701085,"-33.5"
0.0868108802592743,0.107391434689507,0.131810880259274,0.239202314948782,2015,"70303",0.760797685051218,-1.5205557594451,-0.0721935389764642,"-33.5"
0.0896081601944557,0.120293576017131,0.142108160194456,0.262401736211586,2016,"70303",0.737598263788414,-1.42859595143764,-0.00872957925184281,"-33.5"
0.0924054401296372,0.133195717344754,0.152405440129637,0.285601157474391,2017,"70303",0.714398842525609,-1.33663614343019,0.0547343804727781,"-33.5"
0.0952027200648186,0.146097858672377,0.162702720064819,0.308800578737195,2018,"70303",0.691199421262805,-1.24467633542273,0.118198340197399,"-33.5"
0.098,0.159,0.173,0.332,2019,"70303",0.668,-1.15271652741528,0.18166229992202,"-33.5"
0.098,0.159,0.173,0.332,2020,"70303",0.668,-1.15271652741528,0.18166229992202,"-33.5"
0.858384532824389,0.324383932773148,0.407378477302933,0.731762410076081,1998,"70316",0.268237589923919,1.46981793793548,1.32952280671762,"0.2"
0.864660607807504,0.34144091113891,0.401142982029963,0.742583893168873,1999,"70316",0.257416106831127,1.52091549300885,1.2661658320377,"0.2"
0.870982570287059,0.359394791236158,0.394170615787836,0.753565407023994,2000,"70316",0.246434592976006,1.57275395972088,1.19663743286641,"0.2"
0.877350755769295,0.378292734566692,0.386416583649153,0.764709318215846,2001,"70316",0.235290681784154,1.62534663041418,1.12056987700748,"0.2"
0.883765502213507,0.39818438251074,0.377833645805578,0.776018028316318,2002,"70316",0.223981971683682,1.67870713955184,1.03757544778711,"0.2"
0.890227150049975,0.41912198672562,0.368371987686719,0.787493974412338,2003,"70316",0.212506025587662,1.73284947659651,0.947245383566372,"0.2"
0.896736042198038,0.441160546401119,0.357979083229957,0.799139629631077,2004,"70316",0.200860370368923,1.78778799949223,0.849148761346976,"0.2"
0.903292524084284,0.464357952732136,0.346599550940782,0.810957503672917,2005,"70316",0.189042496327083,1.84353744877984,0.742831321528874,"0.2"
0.90989694366089,0.488775140988069,0.334175002364246,0.822950143352314,2006,"70316",0.177049856647686,1.90011296237799,0.627814230722911,"0.2"
0.91654965142408,0.514476250578433,0.320643882568209,0.835120133146641,2007,"70316",0.164879866853359,1.95753009106368,0.50359277935923,"0.2"
0.923251000432734,0.541528793535152,0.30594130221801,0.847470095753162,2008,"70316",0.152529904246838,2.01580481468804,0.36963501066056,"0.2"
0.930001346327116,0.5700038318541,0.289998860800133,0.860002692654233,2009,"70316",0.139997307345767,2.07495355916474,0.225380277369124,"0.2"
0.936901211694404,0.60330344866869,0.26979897472012,0.87310242338881,2010,"70316",0.12689757661119,2.13684664629308,0.0458275916492725,"0.2"
0.943801077061693,0.63660306548328,0.249599088640106,0.886202154123386,2011,"70316",0.113797845876614,2.19873973342142,-0.133725094070579,"0.2"
0.950700942428981,0.66990268229787,0.229399202560093,0.899301884857963,2012,"70316",0.100698115142037,2.26063282054977,-0.31327777979043,"0.2"
0.957600807796269,0.70320229911246,0.20919931648008,0.91240161559254,2013,"70316",0.0875983844074602,2.32252590767811,-0.492830465510281,"0.2"
0.964500673163558,0.73650191592705,0.188999430400066,0.925501346327117,2014,"70316",0.0744986536728834,2.38441899480645,-0.672383151230133,"0.2"
0.971400538530846,0.76980153274164,0.168799544320053,0.938601077061693,2015,"70316",0.0613989229383067,2.4463120819348,-0.851935836949984,"0.2"
0.978300403898135,0.80310114955623,0.14859965824004,0.95170080779627,2016,"70316",0.04829919220373,2.50820516906314,-1.03148852266984,"0.2"
0.985200269265423,0.83640076637082,0.128399772160026,0.964800538530847,2017,"70316",0.0351994614691533,2.57009825619148,-1.21104120838969,"0.2"
0.992100134632711,0.86970038318541,0.108199886080013,0.977900269265423,2018,"70316",0.0220997307345766,2.63199134331983,-1.39059389410954,"0.2"
0.999,0.903,0.088,0.991,2019,"70316",0.00900000000000001,2.69388443044817,-1.57014657982939,"0.2"
0.999,0.903,0.088,0.991,2020,"70316",0.00900000000000001,2.69388443044817,-1.57014657982939,"0.2"
0.0465658283434453,0.00194730987337979,0.0184898518494963,0.0204371617228761,1998,"70309",0.979562838277124,-2.40666032306847,-0.795035533625191,"-31.4"
0.0529154870624202,0.00256313645135502,0.0222146371221265,0.0247777735734815,1999,"70309",0.975222226426518,-2.38107505648852,-0.771843173866453,"-31.4"
0.0601309773854222,0.00337371496856961,0.0266665651634564,0.030040280132026,2000,"70309",0.969959719867974,-2.35075722540888,-0.743968805309795,"-31.4"
0.0683303630383475,0.00444063470875049,0.0319798462410154,0.0364204809497659,2001,"70309",0.963579519050234,-2.31479637386394,-0.710545166735776,"-31.4"
0.0776478067706296,0.00584496224496408,0.0383107988458963,0.0441557610908604,2002,"70309",0.95584423890914,-2.27210128229872,-0.670567833647864,"-31.4"
0.0882357655981634,0.00769340103065322,0.0458405223736635,0.0535339234043167,2003,"70309",0.946466076595683,-2.22136319819588,-0.622881890888829,"-31.4"
0.100267485386837,0.0101263989291722,0.054777497737042,0.0649038966662142,2004,"70309",0.935096103333786,-2.16101144812506,-0.56617089965838,"-31.4"
0.113939835594386,0.0133288197071969,0.0653598982977109,0.0786887180049078,2005,"70309",0.921311281995092,-2.0891598295023,-0.498950284287502,"-31.4"
0.129476530554142,0.0175439893321962,0.0778572833078656,0.0954012726400619,2006,"70309",0.904598727359938,-2.00354183935026,-0.419568235910125,"-31.4"
0.147131790009039,0.0230921843381243,0.0925711922182933,0.115663376556418,2007,"70309",0.884336623443582,-1.90143238285387,-0.32621857324435,"-31.4"
0.167194498791514,0.0303949670402109,0.109833945071951,0.140228912112162,2008,"70309",0.859771087887838,-1.77955310045178,-0.21697184610003,"-31.4"
0.189992933712207,0.0400072166343422,0.130004660743013,0.170011877377355,2009,"70309",0.829988122622645,-1.63395783895864,-0.0898334903569333,"-31.4"
0.224093640340986,0.064606494970908,0.161104194668712,0.22571068963962,2010,"70309",0.77428931036038,-1.37361468996008,0.0988006702056527,"-31.4"
0.258194346969766,0.0892057733074738,0.19220372859441,0.281409501901884,2011,"70309",0.718590498098116,-1.11327154096152,0.287434830768239,"-31.4"
0.292295053598545,0.11380505164404,0.223303262520109,0.337108314164149,2012,"70309",0.662891685835851,-0.852928391962964,0.476068991330825,"-31.4"
0.326395760227324,0.138404329980605,0.254402796445808,0.392807126426413,2013,"70309",0.607192873573587,-0.592585242964405,0.664703151893411,"-31.4"
0.360496466856103,0.163003608317171,0.285502330371507,0.448505938688678,2014,"70309",0.551494061311322,-0.332242093965845,0.853337312455997,"-31.4"
0.394597173484883,0.187602886653737,0.316601864297205,0.504204750950942,2015,"70309",0.495795249049058,-0.0718989449672849,1.04197147301858,"-31.4"
0.428697880113662,0.212202164990303,0.347701398222904,0.559903563213207,2016,"70309",0.440096436786793,0.188444204031275,1.23060563358117,"-31.4"
0.462798586742441,0.236801443326868,0.378800932148603,0.615602375475471,2017,"70309",0.384397624524529,0.448787353029835,1.41923979414376,"-31.4"
0.496899293371221,0.261400721663434,0.409900466074301,0.671301187737736,2018,"70309",0.328698812262264,0.709130502028394,1.60787395470634,"-31.4"
